exchange	stock_symbol	date	dividends
NYSE	AXP	7/3/2001	0.08
NYSE	AXP	4/4/2001	0.08
NYSE	AXP	1/3/2001	0.08
NYSE	AXP	10/4/2000	0.08
NYSE	AXP	7/5/2000	0.08
NYSE	AXP	4/20/2000	0.08
NYSE	AXP	1/5/2000	0.075
NYSE	AXP	10/6/1999	0.075
NYSE	AXP	6/30/1999	0.07533
NYSE	AXP	3/30/1999	0.075
NYSE	AXP	1/6/1999	0.075
NYSE	AXP	10/7/1998	0.075
NYSE	AXP	6/30/1998	0.075
NYSE	AXP	4/7/1998	0.075
NYSE	AXP	12/30/1997	0.075
NYSE	AXP	10/1/1997	0.075
NYSE	AXP	7/1/1997	0.075
NYSE	AXP	4/2/1997	0.075
NYSE	AXP	12/31/1996	0.075
NYSE	AXP	10/9/1996	0.075
NYSE	AXP	7/2/1996	0.075
NYSE	AXP	4/2/1996	0.075
NYSE	AXP	1/3/1996	0.075
NYSE	AXP	10/11/1995	0.075
NYSE	AXP	7/5/1995	0.075
NYSE	AXP	4/3/1995	0.075
NYSE	AXP	12/30/1994	0.075
NYSE	AXP	10/3/1994	0.075
NYSE	AXP	7/1/1994	0.075
NYSE	AXP	5/31/1994	1.20833
NYSE	AXP	4/4/1994	0.08333
NYSE	AXP	1/3/1994	0.08333
NYSE	AXP	10/4/1993	0.08333
NYSE	AXP	7/2/1993	0.08333
NYSE	AXP	3/29/1993	0.08333
NYSE	AXP	1/4/1993	0.08333
NYSE	AXP	9/28/1992	0.08333
NYSE	AXP	6/26/1992	0.08333
NYSE	AXP	3/30/1992	0.08333
NYSE	AXP	12/27/1991	0.08333
NYSE	AXP	9/30/1991	0.08333
NYSE	AXP	6/28/1991	0.07667
NYSE	AXP	4/1/1991	0.07667
NYSE	AXP	12/28/1990	0.07667
NYSE	AXP	10/1/1990	0.07667
NYSE	AXP	6/29/1990	0.07667
NYSE	AXP	4/2/1990	0.07667
NYSE	AXP	12/29/1989	0.07667
NYSE	AXP	10/2/1989	0.07
NYSE	AXP	6/30/1989	0.07
NYSE	AXP	4/3/1989	0.07
NYSE	AXP	12/30/1988	0.07
NYSE	AXP	10/3/1988	0.06333
NYSE	AXP	7/1/1988	0.06333
NYSE	AXP	4/4/1988	0.06333
NYSE	AXP	1/4/1988	0.06333
NYSE	AXP	12/31/1987	0.06333
NYSE	AXP	10/5/1987	0.06333
NYSE	AXP	9/29/1987	0.11333
NYSE	AXP	6/26/1987	0.06333
NYSE	AXP	3/30/1987	0.06333
NYSE	AXP	12/26/1986	0.06
NYSE	AXP	9/29/1986	0.05667
NYSE	AXP	6/27/1986	0.05667
NYSE	AXP	3/27/1986	0.05667
NYSE	AXP	12/27/1985	0.05667
NYSE	AXP	9/30/1985	0.05667
NYSE	AXP	6/28/1985	0.05333
NYSE	AXP	3/29/1985	0.05333
NYSE	AXP	12/28/1984	0.05333
NYSE	AXP	10/1/1984	0.05333
NYSE	AXP	6/29/1984	0.05333
NYSE	AXP	4/2/1984	0.05333
NYSE	AXP	12/30/1983	0.05333
NYSE	AXP	10/3/1983	0.05333
NYSE	AXP	7/1/1983	0.05333
NYSE	AXP	4/4/1983	0.05
NYSE	AXP	1/3/1983	0.05
NYSE	AXP	10/4/1982	0.04583
NYSE	AXP	7/2/1982	0.04583
NYSE	AXP	1/4/1982	0.04583
NYSE	AXP	10/5/1981	0.04167
NYSE	AXP	6/29/1981	0.04167
NYSE	AXP	3/30/1981	0.04167
NYSE	AXP	12/26/1980	0.04167
NYSE	AXP	9/29/1980	0.04167
NYSE	AXP	6/27/1980	0.04167
NYSE	AXP	3/28/1980	0.04167
NYSE	AXP	12/28/1979	0.0375
NYSE	AXP	10/1/1979	0.0375
NYSE	AXP	6/29/1979	0.0375
NYSE	AXP	4/2/1979	0.0375
NYSE	AXP	12/29/1978	0.03333
NYSE	AXP	10/2/1978	0.03333
NYSE	AXP	6/30/1978	0.03333
NYSE	AXP	4/3/1978	0.02917
NYSE	AXP	12/30/1977	0.02917
NYSE	AXP	10/3/1977	0.02917
NYSE	AXP	7/1/1977	0.025
NYSE	AXP	4/1/1977	0.025
NYSE	AAV	2/25/2009	0.032
NYSE	AAV	1/28/2009	0.065
NYSE	AAV	1/15/2009	0.065
NYSE	AAV	12/29/2008	0.067
NYSE	AAV	11/25/2008	0.095
NYSE	AAV	10/29/2008	0.093
NYSE	AAV	9/26/2008	0.116
NYSE	AAV	8/27/2008	0.114
NYSE	AAV	7/29/2008	0.118
NYSE	AAV	6/26/2008	0.118
NYSE	AAV	5/28/2008	0.121
NYSE	AAV	4/28/2008	0.118
NYSE	AAV	3/27/2008	0.118
NYSE	AAV	2/27/2008	0.119
NYSE	AAV	1/29/2008	0.119
NYSE	AAV	12/27/2007	0.121
NYSE	AAV	11/28/2007	0.152
NYSE	AAV	10/29/2007	0.155
NYSE	AAV	9/26/2007	0.15
NYSE	AAV	8/29/2007	0.143
NYSE	AAV	7/27/2007	0.143
NYSE	AAV	6/27/2007	0.14
NYSE	AAV	5/29/2007	0.138
NYSE	AAV	4/26/2007	0.134
NYSE	AAV	3/28/2007	0.129
NYSE	AAV	2/26/2007	0.134
NYSE	AAV	1/29/2007	0.134
NYSE	AAV	12/27/2006	0.156
NYSE	AAV	11/28/2006	0.16
NYSE	AAV	10/27/2006	0.178
NYSE	AAV	9/27/2006	0.178
NYSE	AAV	8/29/2006	0.18
NYSE	AAV	7/27/2006	0.178
NYSE	AAV	6/28/2006	0.223
NYSE	AAV	5/26/2006	0.223
NYSE	AAV	4/26/2006	0.217
NYSE	AAV	3/29/2006	0.215
NYSE	AAV	2/24/2006	0.217
NYSE	AAV	1/27/2006	0.217
NYSE	AAV	12/28/2005	0.25
NYSE	AAV	8/27/2004	0.23
NYSE	AAV	7/28/2004	0.23
NYSE	AAV	6/28/2004	0.23
NYSE	AAV	5/27/2004	0.23
NYSE	AAV	4/28/2004	0.23
NYSE	AFB	2/3/2010	0.078
NYSE	AFB	1/12/2010	0.078
NYSE	AFB	12/2/2009	0.076
NYSE	AFB	11/4/2009	0.076
NYSE	AFB	10/7/2009	0.076
NYSE	AFB	9/2/2009	0.076
NYSE	AFB	8/5/2009	0.076
NYSE	AFB	7/8/2009	0.076
NYSE	AFB	6/3/2009	0.076
NYSE	AFB	5/6/2009	0.076
NYSE	AFB	4/1/2009	0.076
NYSE	AFB	3/4/2009	0.076
NYSE	AFB	2/4/2009	0.066
NYSE	AFB	1/8/2009	0.066
NYSE	AFB	12/3/2008	0.066
NYSE	AFB	11/5/2008	0.066
NYSE	AFB	10/1/2008	0.066
NYSE	AFB	9/3/2008	0.066
NYSE	AFB	8/6/2008	0.066
NYSE	AFB	7/1/2008	0.066
NYSE	AFB	6/4/2008	0.066
NYSE	AFB	5/7/2008	0.066
NYSE	AFB	4/2/2008	0.066
NYSE	AFB	3/5/2008	0.066
NYSE	AFB	2/6/2008	0.066
NYSE	AFB	1/10/2008	0.066
NYSE	AFB	12/5/2007	0.066
NYSE	AFB	11/7/2007	0.066
NYSE	AFB	10/3/2007	0.066
NYSE	AFB	9/5/2007	0.066
NYSE	AFB	8/1/2007	0.066
NYSE	AFB	7/3/2007	0.066
NYSE	AFB	6/6/2007	0.066
NYSE	AFB	5/2/2007	0.066
NYSE	AFB	4/3/2007	0.066
NYSE	AFB	3/7/2007	0.066
NYSE	AFB	2/7/2007	0.066
NYSE	AFB	1/10/2007	0.066
NYSE	AFB	12/6/2006	0.066
NYSE	AFB	11/1/2006	0.066
NYSE	AFB	10/4/2006	0.083
NYSE	AFB	9/6/2006	0.083
NYSE	AFB	8/2/2006	0.083
NYSE	AFB	7/5/2006	0.083
NYSE	AFB	6/7/2006	0.083
NYSE	AFB	5/3/2006	0.083
NYSE	AFB	4/5/2006	0.083
NYSE	AFB	3/1/2006	0.083
NYSE	AFB	2/1/2006	0.083
NYSE	AFB	1/11/2006	0.083
NYSE	AFB	12/7/2005	0.083
NYSE	AFB	11/2/2005	0.083
NYSE	AFB	10/5/2005	0.083
NYSE	AFB	9/7/2005	0.083
NYSE	AFB	8/3/2005	0.083
NYSE	AFB	7/6/2005	0.083
NYSE	AFB	6/1/2005	0.083
NYSE	AFB	5/4/2005	0.083
NYSE	AFB	4/6/2005	0.083
NYSE	AFB	3/2/2005	0.083
NYSE	AFB	2/2/2005	0.083
NYSE	AFB	1/12/2005	0.083
NYSE	AFB	12/1/2004	0.083
NYSE	AFB	11/3/2004	0.083
NYSE	AFB	10/6/2004	0.083
NYSE	AFB	9/1/2004	0.083
NYSE	AFB	8/4/2004	0.083
NYSE	AFB	6/30/2004	0.083
NYSE	AFB	6/2/2004	0.083
NYSE	AFB	5/5/2004	0.083
NYSE	AFB	3/31/2004	0.083
NYSE	AFB	3/3/2004	0.083
NYSE	AFB	2/4/2004	0.083
NYSE	AFB	1/7/2004	0.083
NYSE	AFB	12/3/2003	0.083
NYSE	AFB	11/5/2003	0.079
NYSE	AFB	10/1/2003	0.079
NYSE	AFB	9/3/2003	0.08
NYSE	AFB	7/30/2003	0.08
NYSE	AFB	7/1/2003	0.08
NYSE	AFB	6/4/2003	0.08
NYSE	AFB	4/30/2003	0.08
NYSE	AFB	4/2/2003	0.08
NYSE	AFB	3/5/2003	0.08
NYSE	AFB	2/5/2003	0.08
NYSE	AFB	1/2/2003	0.08
NYSE	AFB	12/4/2002	0.08
NYSE	AFB	10/30/2002	0.08
NYSE	AFB	10/2/2002	0.08
NYSE	AFB	9/4/2002	0.08
NYSE	AFB	7/31/2002	0.08
NYSE	AFB	7/2/2002	0.08
NYSE	AFB	6/5/2002	0.08
NYSE	AFB	5/1/2002	0.08
NYSE	AFB	3/26/2002	0.08
NYSE	ARG	12/11/2009	0.18
NYSE	ARG	9/11/2009	0.18
NYSE	ARG	6/11/2009	0.18
NYSE	ARG	3/11/2009	0.16
NYSE	ARG	12/11/2008	0.16
NYSE	ARG	9/11/2008	0.12
NYSE	ARG	6/10/2008	0.12
NYSE	ARG	3/11/2008	0.12
NYSE	ARG	12/12/2007	0.09
NYSE	ARG	9/12/2007	0.09
NYSE	ARG	6/13/2007	0.09
NYSE	ARG	3/13/2007	0.07
NYSE	ARG	12/13/2006	0.07
NYSE	ARG	9/13/2006	0.07
NYSE	ARG	6/13/2006	0.07
NYSE	ARG	3/13/2006	0.06
NYSE	ARG	12/13/2005	0.06
NYSE	ARG	9/13/2005	0.06
NYSE	ARG	6/13/2005	0.06
NYSE	ARG	3/11/2005	0.045
NYSE	ARG	12/13/2004	0.045
NYSE	ARG	9/13/2004	0.045
NYSE	ARG	6/14/2004	0.045
NYSE	ARG	3/11/2004	0.04
NYSE	ARG	12/11/2003	0.04
NYSE	ARG	9/11/2003	0.04
NYSE	ARG	6/11/2003	0.04
NYSE	AHL	11/6/2009	0.15
NYSE	AHL	8/10/2009	0.15
NYSE	AHL	5/11/2009	0.15
NYSE	AHL	2/11/2009	0.15
NYSE	AHL	11/7/2008	0.15
NYSE	AHL	8/8/2008	0.15
NYSE	AHL	5/8/2008	0.15
NYSE	AHL	2/13/2008	0.15
NYSE	AHL	11/8/2007	0.15
NYSE	AHL	8/3/2007	0.15
NYSE	AHL	5/11/2007	0.15
NYSE	AHL	2/16/2007	0.15
NYSE	AHL	12/15/2006	0.15
NYSE	AHL	8/9/2006	0.15
NYSE	AHL	6/7/2006	0.15
NYSE	AHL	2/24/2006	0.15
NYSE	AHL	12/8/2005	0.15
NYSE	AHL	8/4/2005	0.15
NYSE	AHL	6/3/2005	0.15
NYSE	AHL	3/11/2005	0.15
NYSE	AHL	11/30/2004	0.03
NYSE	AHL	8/11/2004	0.03
NYSE	AHL	6/24/2004	0.03
NYSE	AHL	3/19/2004	0.03
NYSE	APA	1/20/2010	0.15
NYSE	APA	10/20/2009	0.15
NYSE	APA	7/20/2009	0.15
NYSE	APA	4/20/2009	0.15
NYSE	APA	1/20/2009	0.15
NYSE	APA	10/20/2008	0.15
NYSE	APA	7/18/2008	0.15
NYSE	APA	4/18/2008	0.15
NYSE	APA	2/22/2008	0.1
NYSE	APA	1/17/2008	0.15
NYSE	APA	10/18/2007	0.15
NYSE	APA	7/19/2007	0.15
NYSE	APA	4/19/2007	0.15
NYSE	APA	1/18/2007	0.15
NYSE	APA	10/19/2006	0.15
NYSE	APA	7/19/2006	0.1
NYSE	APA	4/19/2006	0.1
NYSE	APA	1/19/2006	0.1
NYSE	APA	10/20/2005	0.1
NYSE	APA	7/20/2005	0.08
NYSE	APA	4/20/2005	0.08
NYSE	APA	1/19/2005	0.08
NYSE	APA	10/20/2004	0.08
NYSE	APA	7/20/2004	0.06
NYSE	APA	4/20/2004	0.06
NYSE	APA	1/20/2004	0.06
NYSE	APA	10/20/2003	0.06
NYSE	APA	7/18/2003	0.05
NYSE	APA	4/17/2003	0.05
NYSE	APA	1/17/2003	0.04762
NYSE	APA	10/18/2002	0.04762
NYSE	APA	7/18/2002	0.04762
NYSE	APA	4/18/2002	0.04762
NYSE	APA	1/17/2002	0.04762
NYSE	APA	11/28/2001	0.07792
NYSE	APA	10/18/2001	0.04329
NYSE	APA	11/13/2000	0.0606
NYSE	APA	3/29/2000	0.0303
NYSE	APA	12/29/1999	0.0303
NYSE	APA	9/28/1999	0.0303
NYSE	APA	6/28/1999	0.0303
NYSE	APA	3/29/1999	0.0303
NYSE	APA	12/29/1998	0.0303
NYSE	APA	9/28/1998	0.0303
NYSE	APA	6/26/1998	0.0303
NYSE	APA	3/27/1998	0.0303
NYSE	APA	12/29/1997	0.0303
NYSE	APA	9/26/1997	0.0303
NYSE	APA	6/26/1997	0.0303
NYSE	APA	3/26/1997	0.0303
NYSE	APA	12/27/1996	0.0303
NYSE	APA	9/26/1996	0.0303
NYSE	APA	6/26/1996	0.0303
NYSE	APA	3/27/1996	0.0303
NYSE	APA	12/27/1995	0.0303
NYSE	APA	9/27/1995	0.0303
NYSE	APA	6/28/1995	0.0303
NYSE	APA	3/27/1995	0.0303
NYSE	APA	12/23/1994	0.0303
NYSE	APA	9/26/1994	0.0303
NYSE	APA	6/24/1994	0.0303
NYSE	APA	3/25/1994	0.0303
NYSE	APA	12/27/1993	0.0303
NYSE	APA	9/24/1993	0.0303
NYSE	APA	6/24/1993	0.0303
NYSE	APA	3/25/1993	0.0303
NYSE	APA	12/24/1992	0.0303
NYSE	APA	9/24/1992	0.0303
NYSE	APA	6/24/1992	0.0303
NYSE	APA	3/25/1992	0.0303
NYSE	APA	12/24/1991	0.0303
NYSE	APA	9/24/1991	0.0303
NYSE	APA	6/24/1991	0.0303
NYSE	APA	3/22/1991	0.0303
NYSE	APA	12/24/1990	0.0303
NYSE	APA	9/24/1990	0.0303
NYSE	APA	6/25/1990	0.0303
NYSE	APA	3/26/1990	0.0303
NYSE	APA	12/22/1989	0.0303
NYSE	APA	9/25/1989	0.0303
NYSE	APA	6/26/1989	0.0303
NYSE	APA	3/27/1989	0.0303
NYSE	APA	12/23/1988	0.0303
NYSE	APA	9/20/1988	0.0303
NYSE	APA	6/24/1988	0.0303
NYSE	APA	3/25/1988	0.0303
NYSE	APA	12/24/1987	0.0303
NYSE	APA	9/24/1987	0.0303
NYSE	APA	9/14/1987	0.01212
NYSE	APA	6/24/1987	0.0303
NYSE	APA	3/25/1987	0.0303
NYSE	APA	12/24/1986	0.0303
NYSE	APA	9/24/1986	0.0303
NYSE	APA	6/24/1986	0.0303
NYSE	APA	3/24/1986	0.0303
NYSE	APA	12/24/1985	0.0303
NYSE	APA	9/24/1985	0.0303
NYSE	APA	6/24/1985	0.0303
NYSE	APA	3/25/1985	0.0303
NYSE	APA	12/24/1984	0.0303
NYSE	APA	9/24/1984	0.0303
NYSE	APA	6/25/1984	0.0303
NYSE	APA	3/26/1984	0.0303
NYSE	APA	12/23/1983	0.0303
NYSE	APA	9/26/1983	0.0303
NYSE	APA	6/24/1983	0.0303
NYSE	APA	3/25/1983	0.0303
NYSE	APA	12/23/1982	0.0303
NYSE	APA	9/24/1982	0.02598
NYSE	APA	6/24/1982	0.02598
NYSE	APA	3/25/1982	0.02598
NYSE	AET	11/10/2009	0.04
NYSE	AET	11/10/2008	0.04
NYSE	AET	11/13/2007	0.04
NYSE	AET	11/13/2006	0.04
NYSE	AET	11/14/2005	0.02
NYSE	AET	11/12/2004	0.01
NYSE	AET	11/12/2003	0.01
NYSE	AET	11/13/2002	0.01
NYSE	AET	11/9/2001	0.01
NYSE	AET	10/25/2000	0.025
NYSE	AET	7/26/2000	0.025
NYSE	AET	4/26/2000	0.025
NYSE	AET	1/26/2000	0.025
NYSE	AET	10/27/1999	0.025
NYSE	AET	7/28/1999	0.025
NYSE	AET	4/28/1999	0.025
NYSE	AET	1/27/1999	0.025
NYSE	AET	10/28/1998	0.025
NYSE	AET	7/29/1998	0.025
NYSE	AET	4/22/1998	0.025
NYSE	AET	1/28/1998	0.025
NYSE	AET	10/29/1997	0.025
NYSE	AET	7/23/1997	0.025
NYSE	AET	4/23/1997	0.025
NYSE	AET	1/29/1997	0.025
NYSE	AET	10/23/1996	0.025
NYSE	AET	7/24/1996	0.025
NYSE	AET	4/24/1996	0.08625
NYSE	AET	1/24/1996	0.08625
NYSE	AET	10/25/1995	0.08625
NYSE	AET	7/26/1995	0.08625
NYSE	AET	4/24/1995	0.08625
NYSE	AET	1/23/1995	0.08625
NYSE	AET	10/24/1994	0.08625
NYSE	AET	7/25/1994	0.08625
NYSE	AET	4/25/1994	0.08625
NYSE	AET	1/24/1994	0.08625
NYSE	AET	10/25/1993	0.08625
NYSE	AET	7/26/1993	0.08625
NYSE	AET	4/26/1993	0.08625
NYSE	AET	1/25/1993	0.08625
NYSE	AET	10/26/1992	0.08625
NYSE	AET	7/27/1992	0.08625
NYSE	AET	4/20/1992	0.08625
NYSE	AET	3/18/1992	0.08625
NYSE	AET	1/27/1992	0.08625
NYSE	AET	10/21/1991	0.08625
NYSE	AET	7/22/1991	0.08625
NYSE	AET	4/22/1991	0.08625
NYSE	AET	1/18/1991	0.08625
NYSE	AET	10/22/1990	0.08625
NYSE	AET	7/23/1990	0.08625
NYSE	AET	4/23/1990	0.08625
NYSE	AET	1/22/1990	0.08625
NYSE	AET	10/23/1989	0.08625
NYSE	AET	7/24/1989	0.08625
NYSE	AET	4/24/1989	0.08625
NYSE	AET	1/23/1989	0.08625
NYSE	AET	10/24/1988	0.08625
NYSE	AET	7/25/1988	0.08625
NYSE	AET	4/25/1988	0.08625
NYSE	AET	1/8/1988	0.08625
NYSE	AET	10/8/1987	0.08625
NYSE	AET	7/10/1987	0.08625
NYSE	AET	4/10/1987	0.08625
NYSE	AET	1/9/1987	0.0825
NYSE	AET	10/3/1986	0.0825
NYSE	AET	7/3/1986	0.0825
NYSE	AET	4/4/1986	0.0825
NYSE	AET	1/10/1986	0.0825
NYSE	AET	10/4/1985	0.0825
NYSE	AET	7/5/1985	0.0825
NYSE	AET	4/4/1985	0.0825
NYSE	AET	12/7/1984	0.0825
NYSE	AET	9/7/1984	0.0825
NYSE	AET	6/6/1984	0.0825
NYSE	AET	3/9/1984	0.0825
NYSE	AET	12/9/1983	0.0825
NYSE	AET	9/9/1983	0.0825
NYSE	AET	6/10/1983	0.0825
NYSE	AET	3/11/1983	0.0825
NYSE	AET	12/10/1982	0.07875
NYSE	AET	9/10/1982	0.07875
NYSE	AET	6/11/1982	0.07875
NYSE	AET	3/12/1982	0.07875
NYSE	AET	12/11/1981	0.0725
NYSE	AET	9/11/1981	0.0725
NYSE	AET	6/12/1981	0.0725
NYSE	AET	3/13/1981	0.0725
NYSE	AET	12/12/1980	0.06625
NYSE	AET	9/12/1980	0.06625
NYSE	AET	6/13/1980	0.06625
NYSE	AET	3/14/1980	0.06625
NYSE	AET	12/14/1979	0.05625
NYSE	AET	9/14/1979	0.05625
NYSE	AET	6/28/1979	0.05625
NYSE	AET	3/16/1979	0.05625
NYSE	AET	12/15/1978	0.04584
NYSE	AET	8/31/1978	0.04584
NYSE	AET	6/2/1978	0.04584
NYSE	AET	3/3/1978	0.04584
NYSE	AET	12/2/1977	0.03333
NYSE	AET	9/1/1977	0.03333
NYSE	AET	6/3/1977	0.03333
NYSE	AET	3/4/1977	0.025
NYSE	AIN	12/24/2009	0.12
NYSE	AIN	9/3/2009	0.12
NYSE	AIN	6/4/2009	0.12
NYSE	AIN	3/12/2009	0.12
NYSE	AIN	12/30/2008	0.12
NYSE	AIN	9/4/2008	0.12
NYSE	AIN	6/4/2008	0.12
NYSE	AIN	3/12/2008	0.11
NYSE	AIN	12/5/2007	0.11
NYSE	AIN	9/6/2007	0.11
NYSE	AIN	6/5/2007	0.11
NYSE	AIN	2/27/2007	0.1
NYSE	AIN	12/5/2006	0.1
NYSE	AIN	9/6/2006	0.1
NYSE	AIN	6/5/2006	0.1
NYSE	AIN	3/10/2006	0.09
NYSE	AIN	12/5/2005	0.09
NYSE	AIN	9/6/2005	0.09
NYSE	AIN	6/3/2005	0.08
NYSE	AIN	3/10/2005	0.08
NYSE	AIN	11/30/2004	0.08
NYSE	AIN	9/1/2004	0.08
NYSE	AIN	6/2/2004	0.07
NYSE	AIN	3/4/2004	0.07
NYSE	AIN	12/3/2003	0.07
NYSE	AIN	9/3/2003	0.07
NYSE	AIN	6/4/2003	0.055
NYSE	AIN	3/6/2003	0.055
NYSE	AIN	12/4/2002	0.05
NYSE	AIN	9/4/2002	0.05
NYSE	AIN	6/5/2002	0.05
NYSE	AIN	3/7/2002	0.05
NYSE	AIN	12/5/2001	0.05
NYSE	AIN	3/11/1998	0.09992
NYSE	AIN	12/3/1997	0.09992
NYSE	AIN	9/3/1997	0.09992
NYSE	AIN	6/4/1997	0.09992
NYSE	AIN	2/19/1997	0.09992
NYSE	AIN	12/4/1996	0.09516
NYSE	AIN	9/4/1996	0.09516
NYSE	AIN	6/5/1996	0.09516
NYSE	AIN	3/13/1996	0.09516
NYSE	AIN	11/29/1995	0.09516
NYSE	AIN	8/30/1995	0.09516
NYSE	AIN	5/26/1995	0.09516
NYSE	AIN	3/14/1995	0.08374
NYSE	AIN	11/28/1994	0.08374
NYSE	AIN	8/29/1994	0.08374
NYSE	AIN	5/27/1994	0.08374
NYSE	AIN	3/8/1994	0.08279
NYSE	AIN	12/6/1993	0.08279
NYSE	AIN	8/30/1993	0.08279
NYSE	AIN	5/28/1993	0.08279
NYSE	AIN	3/9/1993	0.08279
NYSE	AIN	12/7/1992	0.08279
NYSE	AIN	8/31/1992	0.08279
NYSE	AIN	6/1/1992	0.08279
NYSE	AIN	3/10/1992	0.08279
NYSE	AIN	12/4/1991	0.08279
NYSE	AIN	9/3/1991	0.08279
NYSE	AIN	6/3/1991	0.08279
NYSE	AIN	3/4/1991	0.08279
NYSE	AIN	12/5/1990	0.08279
NYSE	AIN	8/31/1990	0.08279
NYSE	AIN	6/4/1990	0.08279
NYSE	AIN	3/5/1990	0.08279
NYSE	AIN	12/4/1989	0.08279
NYSE	AIN	9/1/1989	0.07137
NYSE	APH	12/14/2009	0.015
NYSE	APH	9/14/2009	0.015
NYSE	APH	6/8/2009	0.015
NYSE	APH	3/9/2009	0.015
NYSE	APH	12/15/2008	0.015
NYSE	APH	9/8/2008	0.015
NYSE	APH	6/9/2008	0.015
NYSE	APH	3/10/2008	0.015
NYSE	APH	12/10/2007	0.015
NYSE	APH	9/10/2007	0.015
NYSE	APH	6/11/2007	0.015
NYSE	APH	3/12/2007	0.015
NYSE	APH	12/11/2006	0.015
NYSE	APH	9/11/2006	0.015
NYSE	APH	6/12/2006	0.015
NYSE	APH	3/13/2006	0.015
NYSE	APH	12/12/2005	0.015
NYSE	APH	9/12/2005	0.015
NYSE	APH	6/15/2005	0.015
NYSE	APH	3/11/2005	0.015
NYSE	AFN	6/18/2008	0.25
NYSE	AFN	3/18/2008	0.25
NYSE	AFN	12/19/2007	0.31
NYSE	AFN	9/19/2007	0.31
NYSE	AFN	6/13/2007	0.31
NYSE	AFN	3/1/2007	0.3
NYSE	AFN	10/30/2006	0.28
NYSE	AFN	8/30/2006	0.03
NYSE	AFN	5/10/2006	0.03
NYSE	AFN	3/14/2006	0.03
NYSE	AFN	11/17/2005	0.03
NYSE	AFN	8/18/2005	0.03
NYSE	AFN	7/6/2005	0
NYSE	AFN	4/7/2005	0.18
NYSE	AFN	3/17/2005	0.2
NYSE	AFN	11/24/2004	0.05
NYSE	AFN	8/25/2004	0.015
NYSE	AXL	12/4/2008	0.02
NYSE	AXL	9/3/2008	0.02
NYSE	AXL	6/4/2008	0.15
NYSE	AXL	3/5/2008	0.15
NYSE	AXL	12/5/2007	0.15
NYSE	AXL	9/5/2007	0.15
NYSE	AXL	6/5/2007	0.15
NYSE	AXL	3/5/2007	0.15
NYSE	AXL	12/5/2006	0.15
NYSE	AXL	9/5/2006	0.15
NYSE	AXL	6/5/2006	0.15
NYSE	AXL	3/3/2006	0.15
NYSE	AXL	12/5/2005	0.15
NYSE	AXL	9/2/2005	0.15
NYSE	AXL	6/3/2005	0.15
NYSE	AXL	3/3/2005	0.15
NYSE	AXL	12/3/2004	0.15
NYSE	AXL	9/2/2004	0.15
NYSE	AXL	6/3/2004	0.15
NYSE	ALK	10/8/1992	0.05
NYSE	ALK	7/9/1992	0.05
NYSE	ALK	4/9/1992	0.05
NYSE	ALK	1/9/1992	0.05
NYSE	ALK	10/8/1991	0.05
NYSE	ALK	7/9/1991	0.05
NYSE	ALK	4/9/1991	0.05
NYSE	ALK	1/9/1991	0.05
NYSE	ALK	10/5/1990	0.05
NYSE	ALK	7/9/1990	0.05
NYSE	ALK	4/6/1990	0.05
NYSE	ALK	1/8/1990	0.05
NYSE	ALK	10/6/1989	0.05
NYSE	ALK	7/10/1989	0.05
NYSE	ALK	4/10/1989	0.05
NYSE	ALK	1/9/1989	0.05
NYSE	ALK	10/7/1988	0.04
NYSE	ALK	7/11/1988	0.04
NYSE	ALK	4/11/1988	0.04
NYSE	ALK	1/11/1988	0.04
NYSE	ALK	7/9/1987	0.04
NYSE	ALK	4/9/1987	0.04
NYSE	ALK	1/9/1987	0.04
NYSE	ALK	10/8/1986	0.04
NYSE	ALK	7/9/1986	0.04
NYSE	ALK	4/9/1986	0.04
NYSE	ALK	1/9/1986	0.04
NYSE	ALK	10/8/1985	0.04
NYSE	ALK	7/9/1985	0.04
NYSE	ALK	4/9/1985	0.035
NYSE	ALK	1/8/1985	0.035
NYSE	ALK	10/10/1984	0.035
NYSE	ALK	7/10/1984	0.035
NYSE	ALK	4/10/1984	0.035
NYSE	ALK	1/10/1984	0.035
NYSE	ALK	10/18/1983	0.03
NYSE	ALK	6/9/1983	0.03
NYSE	ALK	3/21/1983	0.03
NYSE	AVD	9/23/2009	0.01
NYSE	AVD	3/27/2009	0.05
NYSE	AVD	9/24/2008	0.03
NYSE	AVD	3/27/2008	0.05
NYSE	AVD	9/26/2007	0.03
NYSE	AVD	3/28/2007	0.04
NYSE	AVD	9/27/2006	0.03
NYSE	AVD	3/30/2006	0.0525
NYSE	AVD	9/28/2005	0.0225
NYSE	AVD	3/24/2005	0.04125
NYSE	AVD	9/29/2004	0.01875
NYSE	AVD	3/24/2004	0.03
NYSE	AVD	10/1/2003	0.0125
NYSE	AVD	3/26/2003	0.02167
NYSE	AVD	10/2/2002	0.00833
NYSE	AVD	3/26/2002	0.01751
NYSE	AVD	10/3/2001	0.0075
NYSE	AVD	3/28/2001	0.01376
NYSE	AVD	10/4/2000	0.00569
NYSE	AVD	3/29/2000	0.01478
NYSE	AVD	4/6/1999	0.00155
NYSE	AVD	3/11/1999	0.00186
NYSE	AVD	3/11/1998	0.00724
NYSE	AVD	3/18/1997	0.00155
NYSE	AGM	12/11/2009	0.05
NYSE	AGM	9/11/2009	0.05
NYSE	AGM	6/11/2009	0.05
NYSE	AGM	3/20/2009	0.05
